"No.","Time","Source","Destination","Protocol","Info","Length","Delta"
"704","1.218667","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000988"
"705","1.219553","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000886"
"706","1.220439","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000886"
"707","1.221337","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000898"
"708","1.222213","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000876"
"709","1.223098","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000885"
"710","1.223984","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000886"
"711","1.224773","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000789"
"712","1.225688","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000915"
"713","1.226646","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000958"
"714","1.227530","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000884"
"715","1.228344","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000814"
"716","1.229602","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.001258"
"717","1.230245","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000643"
"718","1.231275","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.001030"
"719","1.232133","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000858"
"720","1.233008","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000875"
"721","1.233688","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000680"
"722","1.234731","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.001043"
"723","1.235750","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.001019"
"724","1.236556","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000806"
"725","1.237437","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000881"
"726","1.238116","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000679"
"727","1.238986","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000870"
"728","1.239848","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000862"
"729","1.240733","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000885"
"730","1.241621","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000888"
"731","1.242508","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000887"
"732","1.243397","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000889"
"733","1.244777","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.001380"
"734","1.245267","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000490"
"735","1.246403","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.001136"
"736","1.247025","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000622"
"737","1.247874","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000849"
"738","1.248755","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000881"
"739","1.249636","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000881"
"740","1.250527","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000891"
"741","1.251412","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000885"
"742","1.252298","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000886"
"743","1.253190","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000892"
"744","1.254282","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.001092"
"745","1.254937","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000655"
"746","1.255840","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000903"
"747","1.256710","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000870"
"748","1.329833","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.073123"
"749","1.330957","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.001124"
"750","1.332058","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.001101"
"751","1.333612","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.001554"
"752","1.334919","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.001307"
"753","1.335641","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000722"
"754","1.336221","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000580"
"755","1.336704","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000483"
"756","1.337198","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000494"
"757","1.338135","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000937"
"758","1.338806","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000671"
"759","1.339499","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000693"
"760","1.340005","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000506"
"761","1.340630","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000625"
"762","1.341251","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000621"
"763","1.342213","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000962"
"764","1.342997","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000784"
"765","1.343881","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000884"
"766","1.344773","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000892"
"767","1.345657","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000884"
"768","1.346556","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000899"
"769","1.347435","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000879"
"770","1.348313","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000878"
"771","1.349199","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000886"
"772","1.350087","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000888"
"773","1.350985","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000898"
"774","1.351863","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000878"
"775","1.352750","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000887"
"776","1.353634","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000884"
"777","1.354544","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000910"
"778","1.355896","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.001352"
"779","1.356297","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000401"
"780","1.357215","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000918"
"781","1.358067","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000852"
"782","1.358949","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000882"
"783","1.359848","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000899"
"784","1.360823","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000975"
"785","1.361710","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000887"
"786","1.362596","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000886"
"787","1.363482","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000886"
"788","1.364370","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000888"
"789","1.365261","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000891"
"790","1.366142","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000881"
"791","1.367028","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000886"
"792","1.367914","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000886"
"793","1.368811","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000897"
"794","1.369587","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000776"
"795","1.370573","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000986"
"796","1.371757","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.001184"
"797","1.372660","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000903"
"798","1.373384","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000724"
"799","1.374346","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000962"
"800","1.375164","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000818"
"801","1.375842","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000678"
"802","1.376944","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.001102"
"803","1.377653","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000709"
"804","1.378725","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.001072"
"805","1.379589","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000864"
"806","1.380330","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000741"
"807","1.381290","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000960"
"808","1.382248","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000958"
"809","1.383031","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000783"
"810","1.383864","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000833"
"811","1.384794","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000930"
"812","1.385638","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000844"
"813","1.386588","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000950"
"814","1.387499","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000911"
"815","1.388403","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000904"
"816","1.389312","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000909"
"817","1.390146","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000834"
"818","1.391021","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000875"
"819","1.391917","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000896"
"820","1.392747","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000830"
"821","1.393551","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000804"
"822","1.394460","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000909"
"823","1.395429","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000969"
"824","1.396222","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000793"
"825","1.397085","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000863"
"826","1.397970","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000885"
"827","1.398860","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000890"
"828","1.400251","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.001391"
"829","1.400762","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000511"
